nodename,batch,solution,version,git,task,data,timestamp,action,stderr,ret
mr-dl11,1561622878,juliadf,0.18.3,279baa6358fd5e944deccab88434f69c74cfc722,groupby,G1_1e8_2e0_0_0,1561757549.61778,skip,0,
mr-dl11,1561622878,juliadf,0.18.3,279baa6358fd5e944deccab88434f69c74cfc722,groupby,G1_1e8_1e2_0_1,1561757549.6365,skip,0,
mr-dl11,1561622878,juliadf,0.18.3,279baa6358fd5e944deccab88434f69c74cfc722,groupby,G1_1e9_1e2_0_0,1561757549.65699,skip,0,
mr-dl11,1561622878,juliadf,0.18.3,279baa6358fd5e944deccab88434f69c74cfc722,groupby,G1_1e9_1e1_0_0,1561757549.67735,skip,0,
mr-dl11,1561622878,juliadf,0.18.3,279baa6358fd5e944deccab88434f69c74cfc722,groupby,G1_1e9_2e0_0_0,1561757549.69181,skip,0,
mr-dl11,1561622878,juliadf,0.18.3,279baa6358fd5e944deccab88434f69c74cfc722,groupby,G1_1e9_1e2_0_1,1561757549.70813,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e7_1e2_0_0,1562565165.32313,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e7_1e1_0_0,1562565165.34499,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e7_2e0_0_0,1562565165.36625,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e7_1e2_0_1,1562565165.38247,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e8_1e2_0_0,1562565165.39618,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e8_1e1_0_0,1562565165.41181,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e8_2e0_0_0,1562565165.42654,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e8_1e2_0_1,1562565165.44115,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e9_1e2_0_0,1562565165.45555,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e9_1e1_0_0,1562565165.46955,skip,0,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e9_2e0_0_0,1562565165.48297,skip,1,
mr-dl11,1562564678,data.table,1.12.3,dbb0d0b196530f52c6d54d6f2195bda48a955e78,groupby,G1_1e9_1e2_0_1,1562565165.4962,skip,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_1e2_0_0,1562565165.51446,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_1e2_0_0,1562565333.22367,finish,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_1e1_0_0,1562565333.2413,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_1e1_0_0,1562565532.32203,finish,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_2e0_0_0,1562565532.34076,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_2e0_0_0,1562565856.7272,finish,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_1e2_0_1,1562565856.75066,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e7_1e2_0_1,1562565992.5098,finish,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_1e2_0_0,1562565992.52895,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_1e2_0_0,1562566877.76936,finish,5,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_1e1_0_0,1562566878.21011,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_1e1_0_0,1562568171.84018,finish,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_2e0_0_0,1562568172.4652,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_2e0_0_0,1562570727.35031,finish,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_1e2_0_1,1562570728.15442,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e8_1e2_0_1,1562571471.9469,finish,5,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_1e2_0_0,1562571472.02951,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_1e2_0_0,1562578488.19926,finish,0,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_1e1_0_0,1562578489.0892,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_1e1_0_0,1562585707.14719,finish,3,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_2e0_0_0,1562585707.2013,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_2e0_0_0,1562592927.23045,finish,1,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_1e2_0_1,1562592927.28982,start,,
mr-dl11,1562564678,dplyr,0.8.3.9000,c65ec248c835cc0f899402d4807bf731e8733ef3,groupby,G1_1e9_1e2_0_1,1562598901.04339,finish,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e7_1e2_0_0,1562598902.28381,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e7_1e1_0_0,1562598902.37463,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e7_2e0_0_0,1562598902.39169,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e7_1e2_0_1,1562598902.43315,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e8_1e2_0_0,1562598902.44913,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e8_1e1_0_0,1562598902.46508,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e8_2e0_0_0,1562598902.48023,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e8_1e2_0_1,1562598902.50108,skip,0,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e9_1e2_0_0,1562598902.51671,skip,6,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e9_1e1_0_0,1562598902.55166,skip,6,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e9_2e0_0_0,1562598902.59053,skip,6,
mr-dl11,1562564678,pandas,0.24.2,cb00deb94500205fcb27a33cc1d0df79a9727f8b,groupby,G1_1e9_1e2_0_1,1562598902.62218,skip,6,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_1e2_0_0,1562598902.66515,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_1e2_0_0,1562598940.99124,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_1e1_0_0,1562598941.01008,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_1e1_0_0,1562598981.11944,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_2e0_0_0,1562598981.13734,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_2e0_0_0,1562599015.5692,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_1e2_0_1,1562599015.58564,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e7_1e2_0_1,1562599049.53663,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_1e2_0_0,1562599049.55427,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_1e2_0_0,1562599474.54655,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_1e1_0_0,1562599474.56564,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_1e1_0_0,1562599769.51211,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_2e0_0_0,1562599769.53113,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_2e0_0_0,1562600073.31336,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_1e2_0_1,1562600073.33058,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e8_1e2_0_1,1562600519.70147,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_1e2_0_0,1562600519.72043,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_1e2_0_0,1562603973.0578,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_1e1_0_0,1562603973.13861,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_1e1_0_0,1562607459.32838,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_2e0_0_0,1562607459.44122,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_2e0_0_0,1562610299.79042,finish,0,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_1e2_0_1,1562610299.85237,start,,
mr-dl11,1562564678,pydatatable,0.8.0,d3b8f8b7def9cfb1b2cf5731227af9a13ff62086,groupby,G1_1e9_1e2_0_1,1562612595.08067,finish,0,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e7_1e2_0_0,1562612595.15757,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e7_1e1_0_0,1562612595.21997,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e7_2e0_0_0,1562612595.23648,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e7_1e2_0_1,1562612595.28918,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e8_1e2_0_0,1562612595.31181,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e8_1e1_0_0,1562612595.33517,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e8_2e0_0_0,1562612595.35959,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e8_1e2_0_1,1562612595.38116,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e9_1e2_0_0,1562612595.40401,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e9_1e1_0_0,1562612595.42233,skip,6,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e9_2e0_0_0,1562612595.43836,skip,34,
mr-dl11,1562564678,spark,2.4.3,,groupby,G1_1e9_1e2_0_1,1562612595.45878,skip,6,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e7_1e2_0_0,1562612595.48256,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e7_1e1_0_0,1562612595.55223,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e7_2e0_0_0,1562612595.57275,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e7_1e2_0_1,1562612595.58729,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e8_1e2_0_0,1562612595.60109,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e8_1e1_0_0,1562612595.61565,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e8_2e0_0_0,1562612595.63057,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e8_1e2_0_1,1562612595.64456,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e9_1e2_0_0,1562612595.65905,skip,0,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e9_1e1_0_0,1562612595.67328,skip,34,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e9_2e0_0_0,1562612595.68722,skip,46,
mr-dl11,1562564678,dask,2.0.0,22b32a53a9d3293859b47d8bd3352f78b47bc8b0,groupby,G1_1e9_1e2_0_1,1562612595.70847,skip,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_1e2_0_0,1562612595.72792,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_1e2_0_0,1562612715.96749,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_1e1_0_0,1562612715.98583,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_1e1_0_0,1562612789.97715,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_2e0_0_0,1562612789.99523,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_2e0_0_0,1562612891.48559,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_1e2_0_1,1562612891.50336,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e7_1e2_0_1,1562612955.28349,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_1e2_0_0,1562612955.30275,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_1e2_0_0,1562613361.04391,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_1e1_0_0,1562613361.06235,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_1e1_0_0,1562613865.05679,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_2e0_0_0,1562613865.08227,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_2e0_0_0,1562614707.34379,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_1e2_0_1,1562614707.36268,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e8_1e2_0_1,1562615053.25404,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_1e2_0_0,1562615053.27248,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_1e2_0_0,1562615930.05695,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_1e1_0_0,1562615930.54076,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_1e1_0_0,1562617144.12316,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_2e0_0_0,1562617144.62135,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_2e0_0_0,1562620098.06711,finish,0,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_1e2_0_1,1562620098.55697,start,,
mr-dl11,1562564678,juliadf,0.18.4,7c0f86a01be0f77cc7f3f9096ed875f1217487e1,groupby,G1_1e9_1e2_0_1,1562621006.04156,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_1e2_0_0,1564384028.62567,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_1e2_0_0,1564384052.33426,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_1e1_0_0,1564384052.35827,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_1e1_0_0,1564384094.48758,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_2e0_0_0,1564384094.50975,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_2e0_0_0,1564384226.05516,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_1e2_0_1,1564384226.07117,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e7_1e2_0_1,1564384246.00438,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_1e2_0_0,1564384246.02201,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_1e2_0_0,1564384464.09756,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_1e1_0_0,1564384464.11627,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_1e1_0_0,1564384916.72613,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_2e0_0_0,1564384916.74519,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_2e0_0_0,1564386186.02705,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_1e2_0_1,1564386186.04562,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e8_1e2_0_1,1564386343.99364,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_1e2_0_0,1564386344.01235,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_1e2_0_0,1564388780.5477,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_1e1_0_0,1564388780.70004,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_1e1_0_0,1564394253.66672,finish,0,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_2e0_0_0,1564394253.73021,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_2e0_0_0,1564401473.79841,finish,1,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_1e2_0_1,1564401473.8335,start,,
mr-dl11,1564383482,data.table,1.12.3,29c270b92cd3f33c8898c2e3cbef5ced98b296ab,groupby,G1_1e9_1e2_0_1,1564403323.2885,finish,0,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_1e2_0_0,1564403323.34257,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_1e2_0_0,1564410543.38314,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_1e1_0_0,1564410543.40111,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_1e1_0_0,1564417763.40664,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_2e0_0_0,1564417763.43205,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_2e0_0_0,1564424983.43746,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_1e2_0_1,1564424983.45491,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e7_1e2_0_1,1564432203.45949,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_1e2_0_0,1564432203.47738,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_1e2_0_0,1564439423.48271,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_1e1_0_0,1564439423.50122,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_1e1_0_0,1564446643.52192,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_2e0_0_0,1564446643.53766,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_2e0_0_0,1564453863.54267,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_1e2_0_1,1564453863.56142,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e8_1e2_0_1,1564461083.56706,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e9_1e2_0_0,1564461083.58455,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e9_1e2_0_0,1564468303.59015,finish,1,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e9_1e1_0_0,1564468303.79947,start,,
mr-dl11,1564383482,dplyr,0.8.3.9000,ec0949254dbbfab3d836d3633d15ec9b3dd724dd,groupby,G1_1e9_1e1_0_0,1564475523.83298,finish,1,
